project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-xwalk-cand-000011,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/011_obs-xwalk-cand-000011_xwalk-000011_codepoint-xwalk,hust-obimd-evobc-xwalk-000011,hust-obimd-evobc-xwalk-000011;hust-obc-cat-0011_0012_0013,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000012,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/012_obs-xwalk-cand-000012_xwalk-000012_codepoint-xwalk,hust-obimd-evobc-xwalk-000012,hust-obimd-evobc-xwalk-000012;hust-obc-cat-0014,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000013,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/013_obs-xwalk-cand-000013_xwalk-000013_codepoint-xwalk,hust-obimd-evobc-xwalk-000013,hust-obimd-evobc-xwalk-000013;hust-obc-cat-0015_0016,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000014,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/014_obs-xwalk-cand-000014_xwalk-000014_codepoint-xwalk,hust-obimd-evobc-xwalk-000014,hust-obimd-evobc-xwalk-000014;hust-obc-cat-0017,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000015,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/015_obs-xwalk-cand-000015_xwalk-000015_codepoint-xwalk,hust-obimd-evobc-xwalk-000015,hust-obimd-evobc-xwalk-000015;hust-obc-cat-0018,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000016,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/016_obs-xwalk-cand-000016_xwalk-000016_codepoint-xwalk,hust-obimd-evobc-xwalk-000016,hust-obimd-evobc-xwalk-000016;hust-obc-cat-0019;evobc-cat-00002,src-hust-obc;src-evobc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000017,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/017_obs-xwalk-cand-000017_xwalk-000017_codepoint-xwalk,hust-obimd-evobc-xwalk-000017,hust-obimd-evobc-xwalk-000017;hust-obc-cat-0020,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000018,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/018_obs-xwalk-cand-000018_xwalk-000018_codepoint-xwalk,hust-obimd-evobc-xwalk-000018,hust-obimd-evobc-xwalk-000018;hust-obc-cat-0021,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000019,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/019_obs-xwalk-cand-000019_xwalk-000019_codepoint-xwalk,hust-obimd-evobc-xwalk-000019,hust-obimd-evobc-xwalk-000019;hust-obc-cat-0022,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000020,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/020_obs-xwalk-cand-000020_xwalk-000020_codepoint-xwalk,hust-obimd-evobc-xwalk-000020,hust-obimd-evobc-xwalk-000020;hust-obc-cat-0023_0024,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000021,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/021_obs-xwalk-cand-000021_xwalk-000021_codepoint-xwalk,hust-obimd-evobc-xwalk-000021,hust-obimd-evobc-xwalk-000021;hust-obc-cat-0025_0026,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000022,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/022_obs-xwalk-cand-000022_xwalk-000022_codepoint-xwalk,hust-obimd-evobc-xwalk-000022,hust-obimd-evobc-xwalk-000022;hust-obc-cat-0027,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000023,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/023_obs-xwalk-cand-000023_xwalk-000023_codepoint-xwalk,hust-obimd-evobc-xwalk-000023,hust-obimd-evobc-xwalk-000023;hust-obc-cat-0028,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000024,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/024_obs-xwalk-cand-000024_xwalk-000024_codepoint-xwalk,hust-obimd-evobc-xwalk-000024,hust-obimd-evobc-xwalk-000024;hust-obc-cat-0029,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000025,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/025_obs-xwalk-cand-000025_xwalk-000025_codepoint-xwalk,hust-obimd-evobc-xwalk-000025,hust-obimd-evobc-xwalk-000025;hust-obc-cat-0030,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000026,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/026_obs-xwalk-cand-000026_xwalk-000026_codepoint-xwalk,hust-obimd-evobc-xwalk-000026,hust-obimd-evobc-xwalk-000026;hust-obc-cat-0031,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000027,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/027_obs-xwalk-cand-000027_xwalk-000027_codepoint-xwalk,hust-obimd-evobc-xwalk-000027,hust-obimd-evobc-xwalk-000027;hust-obc-cat-0032,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000028,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/028_obs-xwalk-cand-000028_xwalk-000028_codepoint-xwalk,hust-obimd-evobc-xwalk-000028,hust-obimd-evobc-xwalk-000028;hust-obc-cat-0033,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000029,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/029_obs-xwalk-cand-000029_xwalk-000029_codepoint-xwalk,hust-obimd-evobc-xwalk-000029,hust-obimd-evobc-xwalk-000029;hust-obc-cat-0034,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000030,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/030_obs-xwalk-cand-000030_xwalk-000030_codepoint-xwalk,hust-obimd-evobc-xwalk-000030,hust-obimd-evobc-xwalk-000030;hust-obc-cat-0035,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000031,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/031_obs-xwalk-cand-000031_xwalk-000031_codepoint-xwalk,hust-obimd-evobc-xwalk-000031,hust-obimd-evobc-xwalk-000031;hust-obc-cat-0036,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000032,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/032_obs-xwalk-cand-000032_xwalk-000032_codepoint-xwalk,hust-obimd-evobc-xwalk-000032,hust-obimd-evobc-xwalk-000032;hust-obc-cat-0037;evobc-cat-00004,src-hust-obc;src-evobc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000033,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/033_obs-xwalk-cand-000033_xwalk-000033_codepoint-xwalk,hust-obimd-evobc-xwalk-000033,hust-obimd-evobc-xwalk-000033;hust-obc-cat-0038,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000034,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/034_obs-xwalk-cand-000034_xwalk-000034_codepoint-xwalk,hust-obimd-evobc-xwalk-000034,hust-obimd-evobc-xwalk-000034;hust-obc-cat-0039,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000035,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/035_obs-xwalk-cand-000035_xwalk-000035_codepoint-xwalk,hust-obimd-evobc-xwalk-000035,hust-obimd-evobc-xwalk-000035;hust-obc-cat-0040,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000036,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/036_obs-xwalk-cand-000036_xwalk-000036_codepoint-xwalk,hust-obimd-evobc-xwalk-000036,hust-obimd-evobc-xwalk-000036;hust-obc-cat-0041_0042,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000037,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/037_obs-xwalk-cand-000037_xwalk-000037_codepoint-xwalk,hust-obimd-evobc-xwalk-000037,hust-obimd-evobc-xwalk-000037;hust-obc-cat-0043,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000038,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/038_obs-xwalk-cand-000038_xwalk-000038_codepoint-xwalk,hust-obimd-evobc-xwalk-000038,hust-obimd-evobc-xwalk-000038;hust-obc-cat-0044,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000039,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/039_obs-xwalk-cand-000039_xwalk-000039_codepoint-xwalk,hust-obimd-evobc-xwalk-000039,hust-obimd-evobc-xwalk-000039;hust-obc-cat-0045,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000040,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/040_obs-xwalk-cand-000040_xwalk-000040_codepoint-xwalk,hust-obimd-evobc-xwalk-000040,hust-obimd-evobc-xwalk-000040;hust-obc-cat-0046,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000041,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/041_obs-xwalk-cand-000041_xwalk-000041_codepoint-xwalk,hust-obimd-evobc-xwalk-000041,hust-obimd-evobc-xwalk-000041;hust-obc-cat-0047,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000042,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/042_obs-xwalk-cand-000042_xwalk-000042_codepoint-xwalk,hust-obimd-evobc-xwalk-000042,hust-obimd-evobc-xwalk-000042;hust-obc-cat-0048_0049,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000043,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/043_obs-xwalk-cand-000043_xwalk-000043_codepoint-xwalk,hust-obimd-evobc-xwalk-000043,hust-obimd-evobc-xwalk-000043;hust-obc-cat-0050,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000044,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/044_obs-xwalk-cand-000044_xwalk-000044_codepoint-xwalk,hust-obimd-evobc-xwalk-000044,hust-obimd-evobc-xwalk-000044;hust-obc-cat-0051,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000045,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/045_obs-xwalk-cand-000045_xwalk-000045_codepoint-xwalk,hust-obimd-evobc-xwalk-000045,hust-obimd-evobc-xwalk-000045;hust-obc-cat-0052_0053,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000046,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/046_obs-xwalk-cand-000046_xwalk-000046_codepoint-xwalk,hust-obimd-evobc-xwalk-000046,hust-obimd-evobc-xwalk-000046;hust-obc-cat-0054,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000047,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/047_obs-xwalk-cand-000047_xwalk-000047_codepoint-xwalk,hust-obimd-evobc-xwalk-000047,hust-obimd-evobc-xwalk-000047;hust-obc-cat-0055;obimd-main-dxvqlu3dcd;evobc-cat-00005,src-hust-obc;src-obimd;src-evobc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000048,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/048_obs-xwalk-cand-000048_xwalk-000048_codepoint-xwalk,hust-obimd-evobc-xwalk-000048,hust-obimd-evobc-xwalk-000048;hust-obc-cat-0056,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000049,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/049_obs-xwalk-cand-000049_xwalk-000049_codepoint-xwalk,hust-obimd-evobc-xwalk-000049,hust-obimd-evobc-xwalk-000049;hust-obc-cat-0057,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000050,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/050_obs-xwalk-cand-000050_xwalk-000050_codepoint-xwalk,hust-obimd-evobc-xwalk-000050,hust-obimd-evobc-xwalk-000050;hust-obc-cat-0058,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000051,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/051_obs-xwalk-cand-000051_xwalk-000051_codepoint-xwalk,hust-obimd-evobc-xwalk-000051,hust-obimd-evobc-xwalk-000051;hust-obc-cat-0059;obimd-main-omtx3jpdtq;evobc-cat-00006,src-hust-obc;src-obimd;src-evobc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000052,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/052_obs-xwalk-cand-000052_xwalk-000052_codepoint-xwalk,hust-obimd-evobc-xwalk-000052,hust-obimd-evobc-xwalk-000052;hust-obc-cat-0060,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000053,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/053_obs-xwalk-cand-000053_xwalk-000053_codepoint-xwalk,hust-obimd-evobc-xwalk-000053,hust-obimd-evobc-xwalk-000053;hust-obc-cat-0061,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000054,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/054_obs-xwalk-cand-000054_xwalk-000054_codepoint-xwalk,hust-obimd-evobc-xwalk-000054,hust-obimd-evobc-xwalk-000054;hust-obc-cat-0062_0063,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000055,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/055_obs-xwalk-cand-000055_xwalk-000055_codepoint-xwalk,hust-obimd-evobc-xwalk-000055,hust-obimd-evobc-xwalk-000055;hust-obc-cat-0064,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000056,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/056_obs-xwalk-cand-000056_xwalk-000056_codepoint-xwalk,hust-obimd-evobc-xwalk-000056,hust-obimd-evobc-xwalk-000056;hust-obc-cat-0065,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000057,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/057_obs-xwalk-cand-000057_xwalk-000057_codepoint-xwalk,hust-obimd-evobc-xwalk-000057,hust-obimd-evobc-xwalk-000057;hust-obc-cat-0066;obimd-main-vnscljivvy,src-hust-obc;src-obimd,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000058,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/058_obs-xwalk-cand-000058_xwalk-000058_codepoint-xwalk,hust-obimd-evobc-xwalk-000058,hust-obimd-evobc-xwalk-000058;hust-obc-cat-0067,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000059,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/059_obs-xwalk-cand-000059_xwalk-000059_codepoint-xwalk,hust-obimd-evobc-xwalk-000059,hust-obimd-evobc-xwalk-000059;hust-obc-cat-0068,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000060,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/060_obs-xwalk-cand-000060_xwalk-000060_codepoint-xwalk,hust-obimd-evobc-xwalk-000060,hust-obimd-evobc-xwalk-000060;hust-obc-cat-0069,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000061,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/061_obs-xwalk-cand-000061_xwalk-000061_codepoint-xwalk,hust-obimd-evobc-xwalk-000061,hust-obimd-evobc-xwalk-000061;hust-obc-cat-0070_0071,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000062,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/062_obs-xwalk-cand-000062_xwalk-000062_codepoint-xwalk,hust-obimd-evobc-xwalk-000062,hust-obimd-evobc-xwalk-000062;hust-obc-cat-0072,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000063,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/063_obs-xwalk-cand-000063_xwalk-000063_codepoint-xwalk,hust-obimd-evobc-xwalk-000063,hust-obimd-evobc-xwalk-000063;hust-obc-cat-0073,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000064,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/064_obs-xwalk-cand-000064_xwalk-000064_codepoint-xwalk,hust-obimd-evobc-xwalk-000064,hust-obimd-evobc-xwalk-000064;hust-obc-cat-0074,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000065,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/065_obs-xwalk-cand-000065_xwalk-000065_codepoint-xwalk,hust-obimd-evobc-xwalk-000065,hust-obimd-evobc-xwalk-000065;hust-obc-cat-0075;evobc-cat-00008,src-hust-obc;src-evobc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000066,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/066_obs-xwalk-cand-000066_xwalk-000066_codepoint-xwalk,hust-obimd-evobc-xwalk-000066,hust-obimd-evobc-xwalk-000066;hust-obc-cat-0076;evobc-cat-00009,src-hust-obc;src-evobc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000067,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/067_obs-xwalk-cand-000067_xwalk-000067_codepoint-xwalk,hust-obimd-evobc-xwalk-000067,hust-obimd-evobc-xwalk-000067;hust-obc-cat-0077,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000068,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/068_obs-xwalk-cand-000068_xwalk-000068_codepoint-xwalk,hust-obimd-evobc-xwalk-000068,hust-obimd-evobc-xwalk-000068;hust-obc-cat-0078,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000069,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/069_obs-xwalk-cand-000069_xwalk-000069_codepoint-xwalk,hust-obimd-evobc-xwalk-000069,hust-obimd-evobc-xwalk-000069;hust-obc-cat-0079,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000070,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/070_obs-xwalk-cand-000070_xwalk-000070_codepoint-xwalk,hust-obimd-evobc-xwalk-000070,hust-obimd-evobc-xwalk-000070;hust-obc-cat-0080,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
obs-xwalk-cand-000071,codepoint_crosswalk_candidate,corpus/001_oracle-characters/112_000001-000100_obs-xwalk-bucket_codepoint-xwalk/071_obs-xwalk-cand-000071_xwalk-000071_codepoint-xwalk,hust-obimd-evobc-xwalk-000071,hust-obimd-evobc-xwalk-000071;hust-obc-cat-0081,src-hust-obc,source_marked_risk_noted,needs_cross_source_review,2026-06-28
