project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
coll-obj-cand-00011,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/011_coll-obj-cand-00011_ihp-item-775_collection-object-candidate,ihp-item-775,ihp-mus-obj-00011;ihp-item-775;775,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00012,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/012_coll-obj-cand-00012_ihp-item-761_collection-object-candidate,ihp-item-761,ihp-mus-obj-00012;ihp-item-761;761,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00013,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/013_coll-obj-cand-00013_ihp-item-776_collection-object-candidate,ihp-item-776,ihp-mus-obj-00013;ihp-item-776;776,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00014,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/014_coll-obj-cand-00014_ihp-item-762_collection-object-candidate,ihp-item-762,ihp-mus-obj-00014;ihp-item-762;762,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00015,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/015_coll-obj-cand-00015_ihp-item-777_collection-object-candidate,ihp-item-777,ihp-mus-obj-00015;ihp-item-777;777,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00016,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/016_coll-obj-cand-00016_ihp-item-778_collection-object-candidate,ihp-item-778,ihp-mus-obj-00016;ihp-item-778;778,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00017,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/017_coll-obj-cand-00017_ihp-item-779_collection-object-candidate,ihp-item-779,ihp-mus-obj-00017;ihp-item-779;779,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00018,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/018_coll-obj-cand-00018_ihp-item-348_collection-object-candidate,ihp-item-348,ihp-mus-obj-00018;ihp-item-348;348,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00019,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/019_coll-obj-cand-00019_ihp-item-763_collection-object-candidate,ihp-item-763,ihp-mus-obj-00019;ihp-item-763;763,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00020,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/020_coll-obj-cand-00020_ihp-item-764_collection-object-candidate,ihp-item-764,ihp-mus-obj-00020;ihp-item-764;764,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00021,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/021_coll-obj-cand-00021_ihp-item-766_collection-object-candidate,ihp-item-766,ihp-mus-obj-00021;ihp-item-766;766,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00022,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/022_coll-obj-cand-00022_ihp-item-780_collection-object-candidate,ihp-item-780,ihp-mus-obj-00022;ihp-item-780;780,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00023,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/023_coll-obj-cand-00023_ihp-item-767_collection-object-candidate,ihp-item-767,ihp-mus-obj-00023;ihp-item-767;767,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00024,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/024_coll-obj-cand-00024_ihp-item-781_collection-object-candidate,ihp-item-781,ihp-mus-obj-00024;ihp-item-781;781,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00025,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/025_coll-obj-cand-00025_ihp-item-104_collection-object-candidate,ihp-item-104,ihp-mus-obj-00025;ihp-item-104;104,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00026,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/026_coll-obj-cand-00026_ihp-item-19_collection-object-candidate,ihp-item-19,ihp-mus-obj-00026;ihp-item-19;19,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00027,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/027_coll-obj-cand-00027_ihp-item-270_collection-object-candidate,ihp-item-270,ihp-mus-obj-00027;ihp-item-270;270,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00028,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/028_coll-obj-cand-00028_ihp-item-502_collection-object-candidate,ihp-item-502,ihp-mus-obj-00028;ihp-item-502;502,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00029,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/029_coll-obj-cand-00029_ihp-item-255_collection-object-candidate,ihp-item-255,ihp-mus-obj-00029;ihp-item-255;255,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00030,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/030_coll-obj-cand-00030_ihp-item-251_collection-object-candidate,ihp-item-251,ihp-mus-obj-00030;ihp-item-251;251,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00031,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/031_coll-obj-cand-00031_ihp-item-253_collection-object-candidate,ihp-item-253,ihp-mus-obj-00031;ihp-item-253;253,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00032,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/032_coll-obj-cand-00032_ihp-item-503_collection-object-candidate,ihp-item-503,ihp-mus-obj-00032;ihp-item-503;503,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00033,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/033_coll-obj-cand-00033_ihp-item-504_collection-object-candidate,ihp-item-504,ihp-mus-obj-00033;ihp-item-504;504,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00034,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/034_coll-obj-cand-00034_ihp-item-505_collection-object-candidate,ihp-item-505,ihp-mus-obj-00034;ihp-item-505;505,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00035,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/035_coll-obj-cand-00035_ihp-item-252_collection-object-candidate,ihp-item-252,ihp-mus-obj-00035;ihp-item-252;252,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00036,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/036_coll-obj-cand-00036_ihp-item-506_collection-object-candidate,ihp-item-506,ihp-mus-obj-00036;ihp-item-506;506,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00037,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/037_coll-obj-cand-00037_ihp-item-254_collection-object-candidate,ihp-item-254,ihp-mus-obj-00037;ihp-item-254;254,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00038,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/038_coll-obj-cand-00038_ihp-item-643_collection-object-candidate,ihp-item-643,ihp-mus-obj-00038;ihp-item-643;643,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00039,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/039_coll-obj-cand-00039_ihp-item-770_collection-object-candidate,ihp-item-770,ihp-mus-obj-00039;ihp-item-770;770,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00040,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/040_coll-obj-cand-00040_ihp-item-771_collection-object-candidate,ihp-item-771,ihp-mus-obj-00040;ihp-item-771;771,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00041,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/041_coll-obj-cand-00041_ihp-item-772_collection-object-candidate,ihp-item-772,ihp-mus-obj-00041;ihp-item-772;772,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00042,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/042_coll-obj-cand-00042_ihp-item-508_collection-object-candidate,ihp-item-508,ihp-mus-obj-00042;ihp-item-508;508,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00043,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/043_coll-obj-cand-00043_ihp-item-106_collection-object-candidate,ihp-item-106,ihp-mus-obj-00043;ihp-item-106;106,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00044,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/044_coll-obj-cand-00044_ihp-item-103_collection-object-candidate,ihp-item-103,ihp-mus-obj-00044;ihp-item-103;103,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00045,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/045_coll-obj-cand-00045_ihp-item-58_collection-object-candidate,ihp-item-58,ihp-mus-obj-00045;ihp-item-58;58,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00046,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/046_coll-obj-cand-00046_ihp-item-59_collection-object-candidate,ihp-item-59,ihp-mus-obj-00046;ihp-item-59;59,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00047,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/047_coll-obj-cand-00047_ihp-item-81_collection-object-candidate,ihp-item-81,ihp-mus-obj-00047;ihp-item-81;81,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00048,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/048_coll-obj-cand-00048_ihp-item-82_collection-object-candidate,ihp-item-82,ihp-mus-obj-00048;ihp-item-82;82,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00049,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/049_coll-obj-cand-00049_ihp-item-84_collection-object-candidate,ihp-item-84,ihp-mus-obj-00049;ihp-item-84;84,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00050,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/050_coll-obj-cand-00050_ihp-item-268_collection-object-candidate,ihp-item-268,ihp-mus-obj-00050;ihp-item-268;268,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00051,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/051_coll-obj-cand-00051_ihp-item-271_collection-object-candidate,ihp-item-271,ihp-mus-obj-00051;ihp-item-271;271,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00052,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/052_coll-obj-cand-00052_ihp-item-273_collection-object-candidate,ihp-item-273,ihp-mus-obj-00052;ihp-item-273;273,src-ihp-museum-oracle-bones,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00053,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/053_coll-obj-cand-00053_si-nmaa-fsc-o-26_collection-object-candidate,si-nmaa-fsc-o-26,si-nmaa-obj-00001;si-nmaa-fsc-o-26;FSC-O-26;FSC-O-26,src-smithsonian-nmaa-oracle-bone,public_domain_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00054,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/054_coll-obj-cand-00054_penn-obj-49-14-7a_collection-object-candidate,penn-obj-49-14-7a,penn-mus-obj-00001;penn-obj-49-14-7a;49-14-7A;49-14-7A,src-penn-museum-oracle-bone,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00055,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/055_coll-obj-cand-00055_met-obj-42045_collection-object-candidate,met-obj-42045,met-obj-00001;met-obj-42045;42045;67.43.14,src-metmuseum-oracle-bone,public_domain_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00056,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/056_coll-obj-cand-00056_met-obj-42022_collection-object-candidate,met-obj-42022,met-obj-00002;met-obj-42022;42022;18.56.71,src-metmuseum-oracle-bone,public_domain_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00057,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/057_coll-obj-cand-00057_cam-cul-cul-52_collection-object-candidate,cam-cul-cul-52,cam-cul-52-object-candidate;cam-cul-cul-52;CUL.52;CUL.52,src-cambridge-hopkins,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
coll-obj-cand-00058,collection_object_candidate,corpus/005_excavation-sites-periods-and-batches/002_collection-object-candidates/058_coll-obj-cand-00058_bm-oa-oa-165_collection-object-candidate,bm-oa-oa-165,bm-oa-165-object-candidate;bm-oa-oa-165;OA+.165;OA+.165,src-british-museum-oracle-bone,metadata_only_until_verified,needs_human_collection_object_review,2026-06-20
