project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-010211,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10211_obs-evo-cand-010211_evobc-cat-10211_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10211_obs-evo-cand-010211_evobc-cat-10211_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10211_obs-evo-cand-010211_evobc-cat-10211_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10211_obs-evo-cand-010211_evobc-cat-10211_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10211_obs-evo-cand-010211_evobc-cat-10211_evolution-candidate/04_human-review-sheet.md,騂,U+9A02,23,needs_human_evolution_review,2026-06-20
obs-evo-cand-010212,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10212_obs-evo-cand-010212_evobc-cat-10212_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10212_obs-evo-cand-010212_evobc-cat-10212_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10212_obs-evo-cand-010212_evobc-cat-10212_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10212_obs-evo-cand-010212_evobc-cat-10212_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10212_obs-evo-cand-010212_evobc-cat-10212_evolution-candidate/04_human-review-sheet.md,騅,U+9A05,6,needs_human_evolution_review,2026-06-20
obs-evo-cand-010213,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10213_obs-evo-cand-010213_evobc-cat-10213_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10213_obs-evo-cand-010213_evobc-cat-10213_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10213_obs-evo-cand-010213_evobc-cat-10213_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10213_obs-evo-cand-010213_evobc-cat-10213_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10213_obs-evo-cand-010213_evobc-cat-10213_evolution-candidate/04_human-review-sheet.md,騊,U+9A0A,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010214,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10214_obs-evo-cand-010214_evobc-cat-10214_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10214_obs-evo-cand-010214_evobc-cat-10214_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10214_obs-evo-cand-010214_evobc-cat-10214_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10214_obs-evo-cand-010214_evobc-cat-10214_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10214_obs-evo-cand-010214_evobc-cat-10214_evolution-candidate/04_human-review-sheet.md,騋,U+9A0B,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010215,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10215_obs-evo-cand-010215_evobc-cat-10215_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10215_obs-evo-cand-010215_evobc-cat-10215_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10215_obs-evo-cand-010215_evobc-cat-10215_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10215_obs-evo-cand-010215_evobc-cat-10215_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10215_obs-evo-cand-010215_evobc-cat-10215_evolution-candidate/04_human-review-sheet.md,騍,U+9A0D,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-010216,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10216_obs-evo-cand-010216_evobc-cat-10216_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10216_obs-evo-cand-010216_evobc-cat-10216_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10216_obs-evo-cand-010216_evobc-cat-10216_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10216_obs-evo-cand-010216_evobc-cat-10216_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10216_obs-evo-cand-010216_evobc-cat-10216_evolution-candidate/04_human-review-sheet.md,騎,U+9A0E,20,needs_human_evolution_review,2026-06-20
obs-evo-cand-010217,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10217_obs-evo-cand-010217_evobc-cat-10217_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10217_obs-evo-cand-010217_evobc-cat-10217_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10217_obs-evo-cand-010217_evobc-cat-10217_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10217_obs-evo-cand-010217_evobc-cat-10217_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10217_obs-evo-cand-010217_evobc-cat-10217_evolution-candidate/04_human-review-sheet.md,騏,U+9A0F,17,needs_human_evolution_review,2026-06-20
obs-evo-cand-010218,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10218_obs-evo-cand-010218_evobc-cat-10218_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10218_obs-evo-cand-010218_evobc-cat-10218_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10218_obs-evo-cand-010218_evobc-cat-10218_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10218_obs-evo-cand-010218_evobc-cat-10218_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10218_obs-evo-cand-010218_evobc-cat-10218_evolution-candidate/04_human-review-sheet.md,騑,U+9A11,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010219,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10219_obs-evo-cand-010219_evobc-cat-10219_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10219_obs-evo-cand-010219_evobc-cat-10219_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10219_obs-evo-cand-010219_evobc-cat-10219_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10219_obs-evo-cand-010219_evobc-cat-10219_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10219_obs-evo-cand-010219_evobc-cat-10219_evolution-candidate/04_human-review-sheet.md,騕,U+9A15,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010220,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10220_obs-evo-cand-010220_evobc-cat-10220_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10220_obs-evo-cand-010220_evobc-cat-10220_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10220_obs-evo-cand-010220_evobc-cat-10220_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10220_obs-evo-cand-010220_evobc-cat-10220_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10220_obs-evo-cand-010220_evobc-cat-10220_evolution-candidate/04_human-review-sheet.md,騖,U+9A16,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010221,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10221_obs-evo-cand-010221_evobc-cat-10221_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10221_obs-evo-cand-010221_evobc-cat-10221_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10221_obs-evo-cand-010221_evobc-cat-10221_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10221_obs-evo-cand-010221_evobc-cat-10221_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10221_obs-evo-cand-010221_evobc-cat-10221_evolution-candidate/04_human-review-sheet.md,騜,U+9A1C,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-010222,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10222_obs-evo-cand-010222_evobc-cat-10222_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10222_obs-evo-cand-010222_evobc-cat-10222_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10222_obs-evo-cand-010222_evobc-cat-10222_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10222_obs-evo-cand-010222_evobc-cat-10222_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10222_obs-evo-cand-010222_evobc-cat-10222_evolution-candidate/04_human-review-sheet.md,騠,U+9A20,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-010223,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10223_obs-evo-cand-010223_evobc-cat-10223_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10223_obs-evo-cand-010223_evobc-cat-10223_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10223_obs-evo-cand-010223_evobc-cat-10223_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10223_obs-evo-cand-010223_evobc-cat-10223_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10223_obs-evo-cand-010223_evobc-cat-10223_evolution-candidate/04_human-review-sheet.md,騢,U+9A22,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-010224,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10224_obs-evo-cand-010224_evobc-cat-10224_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10224_obs-evo-cand-010224_evobc-cat-10224_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10224_obs-evo-cand-010224_evobc-cat-10224_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10224_obs-evo-cand-010224_evobc-cat-10224_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10224_obs-evo-cand-010224_evobc-cat-10224_evolution-candidate/04_human-review-sheet.md,騣,U+9A23,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010225,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10225_obs-evo-cand-010225_evobc-cat-10225_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10225_obs-evo-cand-010225_evobc-cat-10225_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10225_obs-evo-cand-010225_evobc-cat-10225_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10225_obs-evo-cand-010225_evobc-cat-10225_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10225_obs-evo-cand-010225_evobc-cat-10225_evolution-candidate/04_human-review-sheet.md,騤,U+9A24,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-010226,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10226_obs-evo-cand-010226_evobc-cat-10226_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10226_obs-evo-cand-010226_evobc-cat-10226_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10226_obs-evo-cand-010226_evobc-cat-10226_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10226_obs-evo-cand-010226_evobc-cat-10226_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/103_010201-010300_obs-evo-cand-bucket_evolution-candidates/10226_obs-evo-cand-010226_evobc-cat-10226_evolution-candidate/04_human-review-sheet.md,騥,U+9A25,1,needs_human_evolution_review,2026-06-20
