source_category_row_id,source_id,evidence_download_id_validation,evidence_download_id_id_to_chinese,source_category_id,source_category_id_padded,source_modern_label_candidate,source_modern_label_codepoint,validation_class_id,linked_candidate_class_id,linked_label_crosswalk_id,is_part_of_multi_category_class,source_metadata_files,project_import_status,rights_status,caution,review_status,updated_at
hust-obc-src-cat-0018,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0018,00018,㐈,U+3408,14,obs-cand-000015,hust-obc-label-xwalk-0015,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0019,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0019,00019,㐉,U+3409,15,obs-cand-000016,hust-obc-label-xwalk-0016,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0020,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0020,00020,㐊,U+340A,16,obs-cand-000017,hust-obc-label-xwalk-0017,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0021,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0021,00021,㐋,U+340B,17,obs-cand-000018,hust-obc-label-xwalk-0018,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0022,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0022,00022,㐌,U+340C,18,obs-cand-000019,hust-obc-label-xwalk-0019,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0023,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0023,00023,㐍,U+340D,19,obs-cand-000020,hust-obc-label-xwalk-0020,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0024,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0024,00024,㐎,U+340E,19,obs-cand-000020,hust-obc-label-xwalk-0020,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0025,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0025,00025,㐏,U+340F,20,obs-cand-000021,hust-obc-label-xwalk-0021,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0026,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0026,00026,㐐,U+3410,20,obs-cand-000021,hust-obc-label-xwalk-0021,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0027,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0027,00027,㐑,U+3411,21,obs-cand-000022,hust-obc-label-xwalk-0022,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0028,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0028,00028,㐒,U+3412,22,obs-cand-000023,hust-obc-label-xwalk-0023,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0029,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0029,00029,㐓,U+3413,23,obs-cand-000024,hust-obc-label-xwalk-0024,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0030,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0030,00030,㐔,U+3414,24,obs-cand-000025,hust-obc-label-xwalk-0025,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0031,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0031,00031,㐕,U+3415,25,obs-cand-000026,hust-obc-label-xwalk-0026,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0032,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0032,00032,㐖,U+3416,26,obs-cand-000027,hust-obc-label-xwalk-0027,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0033,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0033,00033,㐗,U+3417,27,obs-cand-000028,hust-obc-label-xwalk-0028,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0034,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0034,00034,㐘,U+3418,28,obs-cand-000029,hust-obc-label-xwalk-0029,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0035,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0035,00035,㐙,U+3419,29,obs-cand-000030,hust-obc-label-xwalk-0030,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0036,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0036,00036,㐚,U+341A,30,obs-cand-000031,hust-obc-label-xwalk-0031,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0037,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0037,00037,㐛,U+341B,31,obs-cand-000032,hust-obc-label-xwalk-0032,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0038,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0038,00038,㐜,U+341C,32,obs-cand-000033,hust-obc-label-xwalk-0033,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0039,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0039,00039,㐝,U+341D,33,obs-cand-000034,hust-obc-label-xwalk-0034,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0040,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0040,00040,㐞,U+341E,34,obs-cand-000035,hust-obc-label-xwalk-0035,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0041,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0041,00041,㐟,U+341F,35,obs-cand-000036,hust-obc-label-xwalk-0036,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0042,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0042,00042,㐠,U+3420,35,obs-cand-000036,hust-obc-label-xwalk-0036,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0043,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0043,00043,㐡,U+3421,36,obs-cand-000037,hust-obc-label-xwalk-0037,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0044,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0044,00044,㐢,U+3422,37,obs-cand-000038,hust-obc-label-xwalk-0038,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0045,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0045,00045,㐣,U+3423,38,obs-cand-000039,hust-obc-label-xwalk-0039,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0046,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0046,00046,㐤,U+3424,39,obs-cand-000040,hust-obc-label-xwalk-0040,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0047,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0047,00047,㐥,U+3425,40,obs-cand-000041,hust-obc-label-xwalk-0041,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0048,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0048,00048,㐦,U+3426,41,obs-cand-000042,hust-obc-label-xwalk-0042,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0049,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0049,00049,㐧,U+3427,41,obs-cand-000042,hust-obc-label-xwalk-0042,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0050,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0050,00050,㐨,U+3428,42,obs-cand-000043,hust-obc-label-xwalk-0043,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0051,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0051,00051,㐩,U+3429,43,obs-cand-000044,hust-obc-label-xwalk-0044,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0052,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0052,00052,㐪,U+342A,44,obs-cand-000045,hust-obc-label-xwalk-0045,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0053,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0053,00053,㐫,U+342B,44,obs-cand-000045,hust-obc-label-xwalk-0045,true,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0054,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0054,00054,㐬,U+342C,45,obs-cand-000046,hust-obc-label-xwalk-0046,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0055,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0055,00055,㐭,U+342D,46,obs-cand-000047,hust-obc-label-xwalk-0047,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0056,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0056,00056,㐮,U+342E,47,obs-cand-000048,hust-obc-label-xwalk-0048,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0057,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0057,00057,㐯,U+342F,48,obs-cand-000049,hust-obc-label-xwalk-0049,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0058,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0058,00058,㐰,U+3430,49,obs-cand-000050,hust-obc-label-xwalk-0050,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0059,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0059,00059,㐱,U+3431,50,obs-cand-000051,hust-obc-label-xwalk-0051,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0060,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0060,00060,㐲,U+3432,51,obs-cand-000052,hust-obc-label-xwalk-0052,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
hust-obc-src-cat-0061,src-hust-obc,dl-hust-obc-validation-label,dl-hust-obc-ocr-id-to-chinese,0061,00061,㐳,U+3433,52,obs-cand-000053,hust-obc-label-xwalk-0053,false,Validation_label.json;ID_to_Chinese.json,dataset_source_category_not_promoted,source_marked_risk_noted,HUST-OBC source-category labels are dataset metadata for candidate lookup; do not treat them as accepted oracle-character readings or formal project character IDs without cross-source review.,reviewed_metadata_only,2026-06-04
